id,product_name,price(vnd),original_price,discount,discount_rate(%),review_count,rating_average,quantity_sold,brand_name,origin,subcategory_name,category_name
4048043,Điện Thoại Bàn Panasonic KX-TS500,329000,359000,30000,8,25,4.5,314.0,Panasonic,,dien-thoai-ban,Điện thoại
4048581,Điện Thoại Bàn Panasonic KX-TSC11,689000,689000,0,0,9,4.5,65.0,Panasonic,,dien-thoai-ban,Điện thoại
11251711,Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,1920000,1920000,0,0,4,4.8,9.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
11251735,Điện thoại bàn không dây Panasonic KX-TGC312 - Hàng chính hãng,1750000,1750000,0,0,1,5.0,11.0,Panasonic,,dien-thoai-ban,Điện thoại
11251743,Điện thoại bàn không dây Panasonic KX-TGB112 - Hàng Chính Hãng,1260000,1260000,0,0,4,5.0,24.0,Panasonic,,dien-thoai-ban,Điện thoại
11251770,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,1350000,1350000,0,0,4,4.5,21.0,Panasonic,,dien-thoai-ban,Điện thoại
11251935,Điện thoại kéo dài Panasonic KX-TGC210 - Hàng chính hãng,1150000,1150000,0,0,1,4.0,10.0,Panasonic,,dien-thoai-ban,Điện thoại
11251951,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,830000,830000,0,0,27,4.1,124.0,Panasonic,China,dien-thoai-ban,Điện thoại
11376644,Điện thoại bàn có dây Panasonic KX-TS560MX,730000,730000,0,0,1,5.0,14.0,Panasonic,,dien-thoai-ban,Điện thoại
11415485,ĐIỆN THOẠI CỐ ĐỊNH PANASONIC KX-TS580MX,940000,940000,0,0,5,4.8,29.0,Panasonic,,dien-thoai-ban,Điện thoại
11802138,Điện thoại bàn Không Dây Lắp Sim Homephone Hp1002c,1299000,1299000,0,0,12,3.8,96.0,HP,,dien-thoai-ban,Điện thoại
21317020,Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,2290000,2290000,0,0,11,5.0,22.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
21465183,Điện thoại không dây Panasonic KX-TGC212 - Hàng Chính Hãng,1700000,1700000,0,0,3,5.0,14.0,Panasonic,,dien-thoai-ban,Điện thoại
23142193,Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,2250000,2250000,0,0,5,4.8,17.0,Panasonic,,dien-thoai-ban,Điện thoại
23865953,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,380000,380000,0,0,0,0.0,15.0,Panasonic,Nhật Bản,dien-thoai-ban,Điện thoại
25949745,Máy Đọc Sách Kindle Oasis (10th Gen) 2019- 8GB - Hàng Chính Hãng,6200000,6200000,0,0,1,5.0,3.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
29440849,điện thoại  IP622C - hàng chính hãng,1650000,1650000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
43924153,Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,6700000,6700000,0,0,1,5.0,8.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
53380152,Điện Thoại IP Phone Fanvil X1S - Hàng Chính Hãng,950000,950000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
67982880,LapTop Lenovo V14 IIL - 82C400W3VN | Intel Core i5 _ 1035G1 | 4GB | 256GB SSD PCIe | VGA INTEL  | 14 inch HD | FreeDos | Hàng Chính Hãng,9850000,9850000,0,0,3,4.7,5.0,Lenovo,Trung Quốc,laptop-truyen-thong,Laptop
72310352,Máy tính bảng Vankyo MatrixPad Z10 - Hàng Chính Hãng,2990000,2990000,0,0,8,4.6,13.0,Vankyo,Trung Quốc,may-tinh-bang,Máy tính bảng
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,3090000,3090000,0,0,4,3.8,11.0,Vankyo,Trung Quốc,may-tinh-bang,Máy tính bảng
72864540,"Hyperdrive Gen2 12-In-1 For Macbook, Ipad Pro 2018-2020, PC & Devices (G212)-chính hãng",2700000,2700000,0,0,0,0.0,2.0,Hyper,Mỹ,laptop-2-trong-1,Laptop
77117709,Laptop Lenovo Ideapad Slim 5 15ITL05 (82FG001PVN). Intel Core I5 1135G7 - Hàng Chính hãng,17160000,17160000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
91281318,Máy Đọc Sách Likebook P10 - Hàng chính hãng,9090000,9090000,0,0,2,4.0,6.0,Likebook,Trung Quốc,may-doc-sach,Máy tính bảng
92621088,Laptop LG Gram 2021 17Z90P-G.AH76A5 (Core i7-1165G7/ 16GB LPDDR4X/ 512GB SSD NVMe/ 17 WQXGA IPS/ Win10) - Hàng Chính Hãng,32640000,32640000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
92621126,Laptop LG Gram 2021 17Z90P-G.AH78A5 (Core i7-1165G7/ 16GB LPDDR4X/ 1TB SSD NVMe/ 17 WQXGA IPS/ Win10) - Hàng Chính Hãng,33840000,33840000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
94453667,Điện thoại VoIP Yealink SIP-T30,1050000,1050000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
102620086,Điện thoại VoIP Yealink SIP-T30 - Hàng Chính Hãng,1200000,1200000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
106318753,Máy tính xách tay Laptop Dell Latitude 3420 (Intel Core i5-1135G7 | 14 Inch | RAM 8GB | 256GB SSD NVMe | Intel Iris Xe Graphics | Fedora Os) - Hàng chính hãng,14999085,19900000,4900915,25,1,5.0,2.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
108924121,Laptop Dell Latitude 3520 70251603 (Core i3-1115G4/ 4 GB/ 256GB SSD/ 15.6HD/ Fedora) - Hàng Chính Hãng,12120000,12120000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
113475741,Điện thoại Panasonic KX-TS520MX - Trắng - Hàng chính hãng,450000,450000,0,0,1,4.0,9.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
117347869,ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960 -HÀNG CHÍNH HÃNG,15230000,15230000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
117929342,Điện thoại Panasonic KX-TSC11MX -Hàng chính hãng,619000,639000,20000,3,5,4.8,44.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
117929538,Điện thoại Panasonic KX-TS560MX -Hàng chính hãng,703000,723000,20000,3,0,0.0,6.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
118100164,Điện thoại Panasonic KX-TGB110CX -Hàng chính hãng,775000,795000,20000,3,21,4.6,65.0,Panasonic,China,dien-thoai-ban,Điện thoại
118100268,Điện thoại Panasonic KX-TGB112CX -Hàng chính hãng,1215000,1235000,20000,2,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
118102328,Điện thoại Panasonic KX-TGC310CX -Hàng chính hãng,1119000,1139000,20000,2,1,5.0,8.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
118103703,Điện thoại Panasonic KX-TGC312CX -Hàng chính hãng,1649000,1669000,20000,1,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
118124199,Điện thoại Panasonic KX-TGC313CX -Hàng chính hãng,2139000,2159000,20000,1,0,0.0,1.0,Panasonic,Nhật Bản,dien-thoai-ban,Điện thoại
118130919,Điện thoại Panasonic KX-TGD310CX -Hàng chính hãng,1179000,1199000,20000,2,6,4.8,19.0,Panasonic,Nhật Bản,dien-thoai-ban,Điện thoại
118136229,Điện thoại Panasonic KX-TGD312CX -Hàng chính hãng,1909000,1929000,20000,1,1,1.0,3.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
118486668,Máy đọc sách Kobo Elipsa - Hàng nhập khẩu,12000000,12000000,0,0,1,5.0,2.0,Kobo,Canada,may-doc-sach,Máy tính bảng
121405779,Laptop Lenovo Ideapad Gaming 3 15IMH05 i7 10750H/8GB/512GB/4GB GTX1650Ti/120Hz/Win10 (81Y4013UVN) - Hàng chính hãng,20490000,20490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
124742926,Apple MacBook Air 2020 13-inch (Apple M1 - 8GB/ 256GB) - MGN63SA/A - Space Grey,18290000,24990000,6700000,27,864,5.0,2945.0,Apple,Trung Quốc,macbook-imac,Laptop
125171841,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,620000,620000,0,0,5,5.0,30.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
125182567,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,3850000,3880000,30000,1,405,5.0,1550.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
127257005,Laptop Dell Inspiron 15 3511 P112F001ABL (Core i3-1115G4/ 4GB DDR4/ 256GB SSD NVMe PCIe/ 15.6 FHD/ Win10 + OfficeH&S 2019) - Hàng Chính Hãng,11760000,11760000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
127363787,Laptop HP 240 G8 519A4PA (Core i3-1005G1/ 4 GB DDR4/ 256 GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
130470405,Laptop HP 240 G8 519A7PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
134947044,Laptop Dell Vostro 3400 70253900 (Core i5-1135G7/ 8GB/ 256GB SSD/ 14 FHD/ Win 11 + Office) - Hàng Chính Hãng,13750000,13750000,0,0,2,5.0,6.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
135092859,Laptop Dell Latitude 3520 70251603 - Hàng chính hãng,12120000,12120000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
135093811,Laptop Dell Inspiron 15 3511 P112F001ABL (Đen) - Hàng chính hãng,11760000,11760000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
136979185,Laptop HP 14s-dq2545TU 46M23PA (Core i5-1135G7/ 8GB/ 256GB/ 14HD/ Win10) - Hàng Chính Hãng,15990000,15990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
139632023,"Máy đọc sách Kobo Libra (Libra Colour, Libra 2) - hàng nhập khẩu",5950000,5950000,0,0,1,5.0,1.0,Kobo,Canada,may-doc-sach,Máy tính bảng
140143812,Laptop Dell Latitude 3520 70251592 (i5 1135G7 4GB RAM/256GBSSD/15.6 inch FHD/Fedora/Đen) - Hàng chính hãng,18420000,18420000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
140144656,Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng,4960000,4990000,30000,1,0,0.0,0.0,,,dien-thoai-smartphone,Điện thoại
140184098,Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính Hãng,999000,1990000,991000,50,31,4.5,123.0,Vsmart,,dien-thoai-smartphone,Điện thoại
140747649,Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng,3519000,3790000,271000,7,0,0.0,1.0,Realme,,dien-thoai-smartphone,Điện thoại
140940220,Máy đọc sách Kobo Sage - hàng nhập khẩu,8679000,8679000,0,0,10,5.0,23.0,Kobo,Canada,may-doc-sach,Máy tính bảng
141322626,Laptop Lenovo IdeaPad 3 15ITL6 82H80042VN (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,16290000,16290000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
142791368,Laptop Acer Gaming Aspire 7 A715-42G-R05G (NH.QAYSV.007) (R5 5500U/8GB RAM/512GB SSD/15.6 inch FHD 144Hz/GTX1650 4G/Win11/Đen) - Hàng chính hãng,17520000,17520000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
143022294,"Laptop Acer Aspire 7 A715-42G-R05G (AMD R5-5500U/ 8GB DDR4/ 512GB SSD/ GTX 1650 4GB/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",17520000,17520000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
143172648,Laptop Acer Aspire 7 A715-42G-R4XX (AMD R5-5500U/ 8GB DDR4/ 256GB SSD/ GTX 1650 4GB/ 15.6 FHD IPS/ Win11) - Hàng Chính Hãng,15480000,15480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
146563301,LapTop Lenovo V14 IIL (82C400W0VN) | Intel Core i3 _ 1005G1 | 4GB | 256GB SSD PCIe | Win 10 | 14 inch HD | Hàng Chính Hãng,8200000,8200000,0,0,2,5.0,8.0,Lenovo,Trung Quốc,laptop-truyen-thong,Laptop
147114276,Laptop Dell Vostro 3510 P112F002BBL (Core i5-1135G7/ 8GB/ 512GB SSD/ MX350 2GB/ 15.6 FHD/ Win11 + Office) - Hàng Chính Hãng,17040000,17040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
147969070,"Điện thoại thông minh itel A26 - giá rẻ | 2 Sim 2 Sóng 4G LTE | Màn hình IPS 5.7"" HD+ | RAM 2GB + ROM 32 GB (Hỗ trợ thẻ nhớ 32 GB) | Mở khoá bằng Gương Mặt | Chính Hãng bảo hành 12 tháng| 1 đổi 1 trong 30 ngày",2390000,2390000,0,0,1,5.0,7.0,Itel,Trung Quốc,dien-thoai-smartphone,Điện thoại
155530342,Laptop Dell Inspiron 3511 P112F001DBL15.6 Inch Core i5-1135G7/Win11 + Office - Hàng Chính Hãng,15480000,15480000,0,0,0,0.0,1.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
155530453,"Laptop HP 240 G8 i3 1005G1/4GB/256GB/14""F/Win10/(519A7PA)/Bạc - Hàng chính hãng",11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
155974507,Laptop HP 14s-fq1080AU 4K0Z7PA (AMD R3-5300U/ 4GB DDR4/ 256GB SSD/ 14 HD/ Win 11) - Hàng Chính Hãng,14250000,14250000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
156222386,Điện thoại Panasonic KX-TS520MX -Hàng chính hãng,450000,450000,0,0,0,0.0,3.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
157835051,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,380000,380000,0,0,1,5.0,7.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
158583026,Laptop MSI Modern 14 B11MOU 851VN Gray (i3 1115G4/ 8GB/ 256GB SSD/ W10) Hàng Chính Hãng,14490000,14490000,0,0,0,0.0,1.0,MSI ,Trung Quốc,laptop-truyen-thong,Laptop
158583221,Laptop MSI Modern 14 B11SBU 668VN Carbon Gray (i5 1155G7/ 8GB/ 512GB SSD/ MX450 2GB/ W10) Hàng NK,21990000,21990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
158716872,Laptop DELL Inspiron 3511 i3-1115G4/4G/256GSSD/15.6'FHD/W11SL/OffHS - Hàng Chính Hãng ,9300000,9300000,0,0,0,0.0,3.0,Dell,Trung Quốc,laptop-truyen-thong,Laptop
159909050,"Laptop Acer Nitro 5 Tiger AN515-58-52SP (Core i5-12500H/ 8GB/ 512GB SSD/ RTX 3050/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",24000000,24000000,0,0,0,0.0,1.0,Acer,Trung Quốc,laptop-gaming,Laptop
160445791,Laptop Lenovo IdeaPad 3 15ITL05 81X80055US (Core i3-1115G4/ 4GB/ 128GB SSD/ 15.6 FHD/ Win10) - Nhập Khẩu Chính Hãng,10290000,10290000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
160445997,Laptop Asus Vivobook 15 R565EA UH51T (I5-1135G7/ 8G/ 256GB PCIE/ 15.6 FHD/ CẢM ỨNG/ WIN10/ XÁM) - Hàng Nhập Khẩu Chính Hãng,16020000,16020000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
160449181,Laptop Acer Aspire 3 A315-56-38B1 (Core i3-1005G1/ 4GB/ 256GB SSD/ 15.6 FHD/ Win11) - Hàng Chính Hãng,8990000,8990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
160449183,Laptop Acer Aspire 3 A315-58-35AG (Core i3-1115G4/ 4GB/ 256GB SSD/ 15.6 FHD/ Win11) - Hàng Chính Hãng,10700000,10700000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
160449446,Laptop Acer Aspire 5 A514-54-5127 (Core i5-1135G7/ 8GB/ 512GB SSD/ 14 FHD/ Win11) - Hàng Chính Hãng,15300000,15300000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
160450655,Điện Thoại Masstel Tab 10A 3GB/32GB - Hàng Chính Hãng,2379000,3790000,1411000,37,2,4.5,5.0,Masstel,Trung Quốc,may-tinh-bang,Máy tính bảng
162866839,Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng,3146000,3146000,0,0,6,4.7,15.0,VNPT Technology,Việt Nam,may-tinh-bang,Máy tính bảng
163914808,Điện thoại bàn Panasonic  KX-TS500MX-hàng chính hãng,300000,300000,0,0,133,5.0,935.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
164213695,Điện thoại bàn Panasonic KX-TGB110 hàng chính hãng,830000,830000,0,0,17,5.0,65.0,Panasonic,Trung Quốc,dien-thoai-ban,Điện thoại
164318507,Điện thoại bàn Panasonic KX-TGB112 hàng chính hãng,1150000,1150000,0,0,6,4.8,18.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
167383382,Laptop HP 240 G8 617M3PA (i3-1005G1/4GB/256GB SSD/14HD/VGA ON/WIN11/Silver) - Hàng Chính Hãng,11040000,11040000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
169264166,Máy tính xách tay Laptop HP (Core i5-1135G7/ 8GB/ 256GB/ 14HD/ Win11/màu Bạc ) - Hàng Chính Hãng,16290000,16290000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
170165701,Điện thoại bàn Ktel 645 hàng chính hãng,430000,430000,0,0,11,5.0,61.0,KTEL,Trung Quốc,dien-thoai-ban,Điện thoại
170727305,Điện thoại bàn Panasonic KX-TS580 hàng chính hãng,930000,930000,0,0,6,5.0,23.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
172472210,Laptop Lenovo V14 G2 ITL 82KA007DVN(Intel Core i7 _ 1165G7 | 8GB | 256GB SSD PCIe | VGA INTEL | 14 inch Full HD | FreeDos) Hàng chính hãng,14890000,14890000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
172537996,"(Hàng chính hãng) Điện thoại bàn hữu tuyến H2P, hiệu Alcatel - Lucent",2220000,2220000,0,0,0,0.0,0.0,,,dien-thoai-ban,Điện thoại
173387789,Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu,7500000,7500000,0,0,3,5.0,20.0,Kindle,Mỹ,may-doc-sach,Máy tính bảng
173789184,Điện thoại bàn treo tường TC990,250000,250000,0,0,7,5.0,46.0,Uniden,Trung Quốc,dien-thoai-ban,Điện thoại
174500984,Laptop HP 245 G8 61C60PA (R3-3250U/4GB/256GB SSD/14HD/VGA ON/WIN11/Silver) - Hàng Chính Hãng,9120000,9120000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
176909016,Máy tính bảng HANET Smart Edu Tablet Model T432 - Hàng Chính Hãng,3300000,3300000,0,0,0,0.0,0.0,,,may-tinh-bang,Máy tính bảng
177455788,"Laptop Lenovo ThinkPad E14 Gen 2 20TA00JJVN (Core i5-1135G7/ 8 GB, DDR4, 3200 MHz/ 512GB SSD/ 14 FHD IPS/ Win11) - Hàng Chính Hãng",19990000,19990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
178311123,Điện thoại Panasonic KX-TGD310CX - Hàng chính hãng,1179000,1199000,20000,2,1,5.0,12.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
179408253,"Laptop Acer Aspire 3 A315-56-38B1 i3 1005G1/4GB/256GB/15.6""FHD/Win11 - Hàng Chính Hãng",8990000,8990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
179409290,Laptop Acer Aspire A315-58-35AG i3 1115G4/4GB/256GB/Win11 - Hàng Chính Hãng,10700000,10700000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
179547641,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,3790000,3790000,0,0,0,0.0,2.0,Kindle,Trung Quốc,may-doc-sach,Máy tính bảng
180396090,"Laptop Lenovo Ideapad 3 15ITL6 i5 1135G7/8GB/512GB/15.6""F/Win11/(82H801P9VN)/Xám - Hàng chính hãng",15490000,15490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
180396140,"Laptop Acer Aspire A315 58 35AG i3 1115G4/4GB/256GB/15.6""F/Win11/(NX.ADDSV.00B)/Bạc - Hàng chính hãng",10700000,10700000,0,0,0,0.0,21.0,Acer,Trung Quốc,laptop-truyen-thong,Laptop
181452535,"Điện thoại Itel Magic X Pro 4G ,Kết nối WIFI,Chia sẻ WIFI cho máy khác - Hàng chính hãng",669000,790000,121000,15,30,4.3,145.0,Itel,Trung Quốc,dien-thoai-pho-thong,Điện thoại
181475022,Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP  i5-12500H/RAM 8GB/512GB SSD/3050 4GB Hàng Chính Hãng,24000000,24000000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
181483376,"Laptop Acer Nitro Gaming AN515-58-773Y i7 12700H/8GB/512GB/15.6""FHD/3050Ti 4GB/Win11 Hàng Chính Hãng",30000000,30000000,0,0,0,0.0,0.0,,,laptop-gaming,Laptop
181779366,"Laptop Dell Latitude 3520 70251603 Intel Core i3-1115G4/4GB+1slot/256 GB PCIe/15.6"" HD/Dos/Black- Hàng chính hãng",12120000,12120000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
181927718,Điện thoại bàn Panasonic KX-TGC313 hàng chính hãng,2150000,2150000,0,0,3,5.0,15.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
181927736,Điện thoại bàn Panasonix KX-TGD312 hàng chính hãng,1850000,1850000,0,0,4,5.0,25.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
181927774,Điện thoại bàn Panasonic KX-TGD310 hàng chính hãng,1190000,1190000,0,0,8,4.8,23.0,Panasonic,Malaysia,dien-thoai-ban,Điện thoại
181928189,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1550000,1550000,0,0,6,5.0,31.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
181928208,Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,1050000,1050000,0,0,7,5.0,50.0,Panasonic,Việt Nam,dien-thoai-ban,Điện thoại
183719135,Laptop Dell Vostro 3510 7T2YC3 - Hàng chính hãng,23490000,23490000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
183743642,"Lenovo ThinkPad L460 (Intel Core i5 6300 , RAM 8.0GB, 1x180GB SSD SATA III, Intel HD 520, MÀN HÌNH 14 INCH Tặng cặp + chuột không dây + bàn di chuột - HÀNG CHÍNH HÃNG",5790000,5790000,0,0,8,4.6,26.0,Lenovo,China,laptop-truyen-thong,Laptop
184036446,Apple iPhone 11,9890000,15999000,6109000,38,3082,4.8,14464.0,Apple,Trung Quốc,dien-thoai-smartphone,Điện thoại
184059211,Apple iPhone 13,13490000,24990000,11500000,46,2009,5.0,7756.0,Apple,Trung Quốc,dien-thoai-smartphone,Điện thoại
186135963,Laptop Acer Aspire 3 A315-56-38B1 NX.HS5SV.00G - Hàng Chính Hãng,8990000,8990000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
186228376,Laptop HP 14s-fq1080AU (4K0Z7PA) (R3-5300U | 4GB | 256GB |14' HD | Win 10 Hàng chính hãng,8520000,8520000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
186272654,Lenovo Thinkpad X1 Carbon Thế Hệ 5 Core i5 – 7300U / Ram 8G / SSD 256Gb / 14 “FHD / SIÊU MỎNG - SIÊU NHANH - HÀNG CHÍNH HÃNG,6500000,6500000,0,0,0,0.0,6.0,Lenovo,Nhật Bản,laptop-truyen-thong,Laptop
188030974,"Máy tính bảng Oukitel RT1 - hàng chính hãng  (chống nước,chống va đập , pin khủng,pin 10.000mAh,màn hình 10,1 inch,Ram 4Gb,Rom 64Gb,tám nhân,học online)",6990000,6990000,0,0,0,0.0,0.0,,,may-tinh-bang,Máy tính bảng
189371737,Apple Macbook Air 2022 13.6 inch (Apple M2 - 8GB/ 256GB) - MLXW3SA/A,22990000,32990000,10000000,30,68,5.0,243.0,Apple,Trung Quốc,macbook-imac,Laptop
189387430,Laptop HP Pavilion 14-dv2033TU 6K769PA (i5-1235U/ 8Gb/ 512GB SSD/ 14FHD/ VGA ON/ Win11/ Gold) - Hàng Chính Hãng,18480000,18480000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189466548,Laptop HP 15s-fq2663TU 6K796PA (i3-1115G4/4GB/256GB SSD/15.6/ VGA ON/ Win11/ Silver)-Hàng Chính Hãng,10200000,10200000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189466838,Laptop HP 15s-fq5104TU 6K7E4PA (i7-1255U | 8GB | 512GB | Intel Iris Xe Graphics | 15.6' HD | Win 11) - Hàng Chính Hãng,18600000,18600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189572199,"Laptop Asus VivoBook X515JA Core i3-1005G1/8GB/256GB/15.6""HD/Win 10/Màu Xám Mới 100%-Hàng Nhập Khẩu",10350000,10350000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189572223,"Laptop Asus Vivobook F415E i3-1115G4/8GB/128SSD/UHD Graphics/14""FHD/Win10/Xám Mới 100%- Hàng Nhập Khẩu",10750000,10750000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189588675,Laptop HP Pavilion 15-eg2036TX 6K782PA i5-1235U|8GB|512GB|MX550 2GB|15.6'' FHD - Hàng chính hãng,19320000,19320000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189695021,Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U | 8GB | 512GB | VGA MX550 2GB | 15.6' FHD | Win 11) Hàng chính hãng,18720000,18720000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189696547,Laptop HP Pavilion 15-eg2036TX (6K782PA) (i5-1235U  8GB  512GB  VGA MX550 2GB  15.6' FHD  Win 11) Hàng chính hãng,19320000,19320000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
189697988,Laptop HP Pavilion 15-eg2056TU (6K786PA) (i5-1240P | 8GB | 512GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) Hàng chính hãng,18360000,18360000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
190463775,Laptop Lenovo IdeaPad 5 15ITL05 82FG01HPVN i5-1135G7|16GB|512GB|Intel Iris Xe|WIN 11 - Hàng chính hãng,16740000,16740000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
190506909,"NB HP 15s-fq5104TU-silver (Core i7-1255U/8GB /512GB SSD/15.6""HD/Win11 Home 64)_6K7E4PA -Hàng Chính Hãng ",18600000,18600000,0,0,0,0.0,0.0,,,laptop-truyen-thong,Laptop
